timestamp,UTC time,question id,survey id,question type,question text,question answer options,answer,event
1570374328857,2019-10-06T15:05:28.857,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run ou,changed
1570374329005,2019-10-06T15:05:29.005,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out,changed
1570374329157,2019-10-06T15:05:29.157,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out ,changed
1570374329920,2019-10-06T15:05:29.920,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out w,changed
1570374330066,2019-10-06T15:05:30.066,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out wi,changed
1570374330202,2019-10-06T15:05:30.202,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out wit,changed
1570374330335,2019-10-06T15:05:30.335,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out with,changed
1570374331071,2019-10-06T15:05:31.071,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out withi,changed
1570374331285,2019-10-06T15:05:31.285,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within,changed
1570374331563,2019-10-06T15:05:31.563,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within ,changed
1570374331685,2019-10-06T15:05:31.685,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a,changed
1570374331769,2019-10-06T15:05:31.769,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a ,changed
1570374332357,2019-10-06T15:05:32.357,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a w,changed
1570374332606,2019-10-06T15:05:32.606,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a we,changed
1570374332800,2019-10-06T15:05:32.800,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a wee,changed
1570374332918,2019-10-06T15:05:32.918,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a week,changed
1570374334587,2019-10-06T15:05:34.587,6e676a15-6147-43c7-98a1-fcbf0271875c,JjEekCUrr5yjHW32kxGQivmQ,free_response,Please comment on any other features of our study app; positive or negative; that stand out in your experience,Text-field input type = MULTI_LINE_TEXT,Well I found out that I had to find a closer job cause the 200 would run out within a week,unpresent
1570374334645,2019-10-06T15:05:34.645,555afdf9-3163-4168-91d5-c9670316404c,JjEekCUrr5yjHW32kxGQivmQ,info_text_box,Thank you for participating in this survey!,,,present
1570374335883,2019-10-06T15:05:35.883,555afdf9-3163-4168-91d5-c9670316404c,JjEekCUrr5yjHW32kxGQivmQ,info_text_box,Thank you for participating in this survey!,,,unpresent
1570374337628,2019-10-06T15:05:37.628,,JjEekCUrr5yjHW32kxGQivmQ,,,,,submitted
1570374339727,2019-10-06T15:05:39.727,cdcf40fe-a865-47d3-baec-275275794db5,5Yq2VVGCxorE0YLR3XZuuylH,info_text_box,Additional Question for Study Participants - Every Month,,,present
1570374342284,2019-10-06T15:05:42.284,cdcf40fe-a865-47d3-baec-275275794db5,5Yq2VVGCxorE0YLR3XZuuylH,info_text_box,Additional Question for Study Participants - Every Month,,,unpresent
1570374342329,2019-10-06T15:05:42.329,0d1194b8-b708-46c7-a9d6-376351ac0883,5Yq2VVGCxorE0YLR3XZuuylH,info_text_box,We are interested in the various ways people might be using the Uber credits we have provided to improve their lives or help their families.  In the past month; did you use your Uber credits to do any of the following:,,,present
1570374343366,2019-10-06T15:05:43.366,0d1194b8-b708-46c7-a9d6-376351ac0883,5Yq2VVGCxorE0YLR3XZuuylH,info_text_box,We are interested in the various ways people might be using the Uber credits we have provided to improve their lives or help their families.  In the past month; did you use your Uber credits to do any of the following:,,,unpresent
1570374343411,2019-10-06T15:05:43.411,b3dd90e4-86da-472a-b5b6-457871b84664,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel to a training center or community college to receive training or instruction,[Yes;No],,present
1570374355540,2019-10-06T15:05:55.540,b3dd90e4-86da-472a-b5b6-457871b84664,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel to a training center or community college to receive training or instruction,[Yes;No],No,changed
1570374356486,2019-10-06T15:05:56.486,b3dd90e4-86da-472a-b5b6-457871b84664,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel to a training center or community college to receive training or instruction,[Yes;No],No,unpresent
1570374356528,2019-10-06T15:05:56.528,37d1dbb5-f59f-4a7e-fd85-8d5c5a5ddcae,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel to court or to appear before a judge in any legal proceedings,[Yes;No],,present
1570374359223,2019-10-06T15:05:59.223,37d1dbb5-f59f-4a7e-fd85-8d5c5a5ddcae,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel to court or to appear before a judge in any legal proceedings,[Yes;No],No,changed
1570374360853,2019-10-06T15:06:00.853,37d1dbb5-f59f-4a7e-fd85-8d5c5a5ddcae,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel to court or to appear before a judge in any legal proceedings,[Yes;No],No,unpresent
1570374360895,2019-10-06T15:06:00.895,8a22f544-bced-4d2a-b766-093942fcb509,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Bring yourself or your children to a doctor; nurse; hospital; or clinic to receive medical or psychological care,[Yes;No],,present
1570374365572,2019-10-06T15:06:05.572,8a22f544-bced-4d2a-b766-093942fcb509,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Bring yourself or your children to a doctor; nurse; hospital; or clinic to receive medical or psychological care,[Yes;No],Yes,changed
1570374366504,2019-10-06T15:06:06.504,8a22f544-bced-4d2a-b766-093942fcb509,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Bring yourself or your children to a doctor; nurse; hospital; or clinic to receive medical or psychological care,[Yes;No],Yes,unpresent
1570374366545,2019-10-06T15:06:06.545,537b0ccc-d931-43d1-c364-48b9fb7f1dc6,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel outside your neighborhood to purchase food; clothing; or other items for yourself or your family,[Yes;No],,present
1570374369389,2019-10-06T15:06:09.389,537b0ccc-d931-43d1-c364-48b9fb7f1dc6,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel outside your neighborhood to purchase food; clothing; or other items for yourself or your family,[Yes;No],Yes,changed
1570374370105,2019-10-06T15:06:10.105,537b0ccc-d931-43d1-c364-48b9fb7f1dc6,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Travel outside your neighborhood to purchase food; clothing; or other items for yourself or your family,[Yes;No],Yes,unpresent
1570374370146,2019-10-06T15:06:10.146,236c5b4a-93f5-4574-82e1-48341478be9a,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Take your children to parks; community events; or other activities outside your immediate neighborhood,[Yes;No],,present
1570374375690,2019-10-06T15:06:15.690,236c5b4a-93f5-4574-82e1-48341478be9a,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Take your children to parks; community events; or other activities outside your immediate neighborhood,[Yes;No],Yes,changed
1570374376604,2019-10-06T15:06:16.604,236c5b4a-93f5-4574-82e1-48341478be9a,5Yq2VVGCxorE0YLR3XZuuylH,radio_button,Take your children to parks; community events; or other activities outside your immediate neighborhood,[Yes;No],Yes,unpresent
1570374376664,2019-10-06T15:06:16.664,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,,present
1570374389943,2019-10-06T15:06:29.943,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,T,changed
1570374390154,2019-10-06T15:06:30.154,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,Th,changed
1570374390290,2019-10-06T15:06:30.290,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The,changed
1570374390425,2019-10-06T15:06:30.425,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The ,changed
1570374390857,2019-10-06T15:06:30.857,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The u,changed
1570374391193,2019-10-06T15:06:31.193,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The ub,changed
1570374391338,2019-10-06T15:06:31.338,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The ube,changed
1570374391504,2019-10-06T15:06:31.504,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The uber,changed
1570374391642,2019-10-06T15:06:31.642,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber ,changed
1570374392155,2019-10-06T15:06:32.155,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber c,changed
1570374392389,2019-10-06T15:06:32.389,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber cr,changed
1570374392594,2019-10-06T15:06:32.594,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber cre,changed
1570374392823,2019-10-06T15:06:32.823,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber cred,changed
1570374392973,2019-10-06T15:06:32.973,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credi,changed
1570374393106,2019-10-06T15:06:33.106,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credit,changed
1570374393371,2019-10-06T15:06:33.371,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits,changed
1570374393504,2019-10-06T15:06:33.504,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits ,changed
1570374394158,2019-10-06T15:06:34.158,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits h,changed
1570374394253,2019-10-06T15:06:34.253,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits he,changed
1570374394454,2019-10-06T15:06:34.454,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits hel,changed
1570374394858,2019-10-06T15:06:34.858,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits help,changed
1570374396457,2019-10-06T15:06:36.457,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps,changed
1570374396670,2019-10-06T15:06:36.670,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps ,changed
1570374396928,2019-10-06T15:06:36.928,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps m,changed
1570374396974,2019-10-06T15:06:36.974,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me,changed
1570374397141,2019-10-06T15:06:37.141,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me ,changed
1570374399124,2019-10-06T15:06:39.124,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me g,changed
1570374399358,2019-10-06T15:06:39.358,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me ge,changed
1570374399576,2019-10-06T15:06:39.576,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get,changed
1570374399693,2019-10-06T15:06:39.693,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get ,changed
1570374400575,2019-10-06T15:06:40.575,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get g,changed
1570374400774,2019-10-06T15:06:40.774,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get gr,changed
1570374400905,2019-10-06T15:06:40.905,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get gro,changed
1570374401090,2019-10-06T15:06:41.090,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groc,changed
1570374402150,2019-10-06T15:06:42.150,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries ,changed
1570374402609,2019-10-06T15:06:42.609,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries h,changed
1570374402809,2019-10-06T15:06:42.809,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries ho,changed
1570374403029,2019-10-06T15:06:43.029,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries hom,changed
1570374403120,2019-10-06T15:06:43.120,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home,changed
1570374403279,2019-10-06T15:06:43.279,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home ,changed
1570374403707,2019-10-06T15:06:43.707,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home w,changed
1570374403871,2019-10-06T15:06:43.871,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home wo,changed
1570374404005,2019-10-06T15:06:44.005,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home wot,changed
1570374404137,2019-10-06T15:06:44.137,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home woth,changed
1570374404423,2019-10-06T15:06:44.423,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home wotho,changed
1570374405060,2019-10-06T15:06:45.060,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without ,changed
1570374405776,2019-10-06T15:06:45.776,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without h,changed
1570374405888,2019-10-06T15:06:45.888,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without ha,changed
1570374406005,2019-10-06T15:06:46.005,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without hav,changed
1570374406207,2019-10-06T15:06:46.207,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without havi,changed
1570374406427,2019-10-06T15:06:46.427,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without havin,changed
1570374406520,2019-10-06T15:06:46.520,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having,changed
1570374406656,2019-10-06T15:06:46.656,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having ,changed
1570374407092,2019-10-06T15:06:47.092,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having t,changed
1570374407206,2019-10-06T15:06:47.206,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to,changed
1570374407518,2019-10-06T15:06:47.518,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to ,changed
1570374407672,2019-10-06T15:06:47.672,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to w,changed
1570374407875,2019-10-06T15:06:47.875,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to wa,changed
1570374408005,2019-10-06T15:06:48.005,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to wal,changed
1570374408188,2019-10-06T15:06:48.188,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to walk,changed
1570374408503,2019-10-06T15:06:48.503,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to walk ,changed
1570374409109,2019-10-06T15:06:49.109,1d01fbed-3553-4309-faa0-e4bda031df0d,5Yq2VVGCxorE0YLR3XZuuylH,free_response,If you have used your Uber credits in another way that has helped you or your family; please describe it below.,Text-field input type = MULTI_LINE_TEXT,The Uber credits helps me get groceries home without having to walk s,changed
